Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,Position,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StandardHours,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,2,Sales Executive,1,Divorced,4103,0,No,3,4,40,9,3,1
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,2,Research Scientist,3,Single,4249,1,Yes,3,2,40,9,6,1
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,4,Manager,2,Divorced,14026,1,Yes,3,2,40,33,9,0
38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,2,Sales Executive,1,Divorced,6893,3,No,3,4,40,7,7,1
34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,2,Sales Executive,1,Single,6125,1,No,3,4,40,10,8,9
25,No,Travel_Rarely,Research & Development,19,1,Medical,4,Male,1,Laboratory Technician,4,Married,3669,3,No,3,3,40,3,2,1
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,Female,3,Manufacturing Director,1,Married,10008,7,Yes,3,4,40,10,9,5
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,1,Laboratory Technician,2,Married,2387,3,No,4,3,40,4,2,0
36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,2,Sales Executive,1,Married,4639,2,No,3,4,40,15,7,6
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,Manufacturing Director,4,Single,7898,1,No,3,3,40,10,9,0
27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,1,Sales Representative,4,Married,2534,8,No,3,2,40,1,0,0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,4,Manufacturing Director,2,Single,13142,3,No,3,2,40,5,2,0
18,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,1,Laboratory Technician,4,Single,1611,1,No,3,3,40,0,0,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,Laboratory Technician,4,Married,5363,0,No,3,2,40,9,7,0
27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,2,Sales Executive,4,Single,5071,3,No,4,2,40,6,2,0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,Sales Executive,3,Single,13695,6,Yes,3,3,40,19,7,3
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,4,Manufacturing Director,2,Married,13402,4,Yes,3,1,40,19,16,15
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,Female,1,Research Scientist,3,Divorced,2029,1,No,4,3,40,5,4,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,2,Female,2,Healthcare Representative,3,Divorced,6377,5,No,4,2,40,12,11,11
34,No,Travel_Rarely,Research & Development,29,3,Medical,2,Male,2,Laboratory Technician,3,Married,5429,4,No,3,1,40,8,7,7
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,1,Sales Representative,4,Single,2785,7,No,3,3,40,1,0,0
35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,Female,2,Sales Executive,3,Married,4614,0,Yes,3,3,40,4,2,3
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,1,Research Scientist,3,Divorced,2610,1,No,3,4,40,4,2,0
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,2,Healthcare Representative,4,Single,6687,1,No,3,4,40,14,11,4
28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,Sales Executive,1,Married,4724,1,No,3,3,40,5,3,0
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,4,Male,2,Manufacturing Director,3,Married,6179,1,Yes,3,4,40,10,2,6
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,Sales Executive,4,Married,6120,3,Yes,3,4,40,5,4,1
51,No,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,Sales Executive,2,Married,10596,2,No,3,2,40,4,2,3
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,2,Research Scientist,4,Divorced,5467,3,Yes,3,1,40,6,2,3
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,1,Research Scientist,3,Married,2996,7,Yes,3,4,40,6,4,1
33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,2,Sales Executive,4,Married,9998,6,No,3,1,40,5,4,1
32,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,2,Sales Executive,2,Married,4078,0,Yes,3,1,40,3,2,1
39,No,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,Healthcare Representative,3,Married,10920,3,No,4,2,40,6,4,0
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,2,Sales Executive,3,Married,6232,2,No,3,2,40,3,2,1
52,No,Travel_Frequently,Research & Development,28,2,Medical,4,Female,4,Manufacturing Director,3,Married,13247,2,Yes,3,2,40,5,3,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,Research Scientist,3,Single,4081,1,Yes,3,1,40,20,7,1
27,No,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,Sales Executive,4,Married,5769,1,Yes,3,4,40,6,2,4
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,1,Research Scientist,3,Single,2394,1,Yes,3,4,40,8,2,7
26,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Research Scientist,4,Single,3904,0,No,3,4,40,4,3,1
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,4,Manager,1,Married,16799,0,No,3,3,40,20,7,0
52,No,Travel_Rarely,Research & Development,8,4,Other,3,Female,1,Laboratory Technician,1,Married,2950,9,No,3,3,40,5,4,0
37,No,Travel_Rarely,Research & Development,11,3,Medical,1,Female,1,Laboratory Technician,3,Single,3629,4,No,3,1,40,3,2,0
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,3,Manufacturing Director,4,Single,9362,2,No,3,3,40,2,2,2
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,4,Married,3229,4,No,3,2,40,3,2,0
26,No,Travel_Rarely,Research & Development,7,3,Other,3,Male,1,Laboratory Technician,1,Single,3578,0,No,3,4,40,7,7,0
29,No,Travel_Rarely,Human Resources,17,3,Other,2,Male,3,Human Resources,1,Single,7988,1,No,3,1,40,10,9,0
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,Laboratory Technician,1,Single,4284,3,No,4,1,40,4,3,1
29,Yes,Travel_Frequently,Research & Development,14,1,Other,3,Female,3,Healthcare Representative,4,Single,7553,0,Yes,3,1,40,8,7,7
54,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,4,Research Director,4,Single,17328,6,No,3,4,40,20,7,12
58,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,5,Research Director,1,Married,19701,3,Yes,4,3,40,9,8,1
55,No,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,Research Director,4,Divorced,14732,2,No,3,4,40,7,7,0
36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,2,Sales Executive,2,Single,9278,3,Yes,3,4,40,5,4,0
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,Sales Representative,3,Single,1359,1,No,3,2,40,1,0,0
30,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,Sales Executive,1,Divorced,4779,7,No,3,2,40,3,2,0
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,4,Research Director,2,Single,16422,3,No,3,3,40,3,2,1
34,No,Travel_Frequently,Research & Development,1,4,Other,4,Male,1,Research Scientist,1,Divorced,2996,5,No,3,3,40,4,3,1
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,1,Research Scientist,2,Single,1261,1,No,3,3,40,1,0,0
27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,1,Laboratory Technician,1,Married,2099,0,No,3,2,40,5,0,1
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,2,Laboratory Technician,4,Single,5810,1,No,3,3,40,10,4,1
36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,Sales Executive,1,Married,5647,4,No,3,1,40,3,2,0
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Research Scientist,4,Married,3420,7,No,3,3,40,6,5,1
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,1,Sales Representative,1,Married,4400,3,No,3,1,40,3,2,2
37,No,Non-Travel,Research & Development,5,2,Technical Degree,3,Male,1,Laboratory Technician,3,Single,3500,0,No,3,1,40,6,5,1
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,1,Married,2066,2,No,4,4,40,3,2,1
47,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,4,Research Director,3,Married,17169,3,No,3,2,40,20,17,5
24,No,Travel_Rarely,Sales,4,1,Medical,4,Female,2,Sales Executive,3,Married,4162,1,Yes,3,3,40,5,4,0
32,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,2,Sales Executive,4,Married,9204,4,No,3,3,40,4,3,0
34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,1,Laboratory Technician,2,Married,3294,5,No,3,1,40,5,4,0
41,No,Travel_Rarely,Research & Development,5,5,Medical,2,Male,1,Research Scientist,3,Married,2127,2,Yes,3,1,40,4,2,0
40,No,Non-Travel,Research & Development,9,4,Other,3,Male,2,Laboratory Technician,3,Divorced,3975,3,No,3,3,40,8,7,0
31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,Sales Executive,4,Divorced,10793,1,No,3,1,40,13,7,9
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,Sales Executive,4,Divorced,10096,4,No,3,1,40,7,7,4
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,1,Laboratory Technician,1,Single,3646,2,Yes,4,2,40,1,0,0
31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,3,Female,3,Manufacturing Director,2,Single,7446,1,No,3,1,40,10,8,4
45,No,Travel_Rarely,Research & Development,20,3,Medical,2,Male,3,Healthcare Representative,1,Divorced,10851,2,Yes,3,2,40,7,7,0
31,No,Travel_Rarely,Human Resources,8,2,Medical,4,Female,1,Human Resources,2,Single,2109,9,No,3,4,40,3,2,0
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,1,Laboratory Technician,4,Married,3722,6,Yes,3,3,40,2,2,2
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,2,Male,3,Manufacturing Director,4,Married,9380,4,Yes,3,4,40,3,1,1
48,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,2,Sales Executive,1,Divorced,5486,4,No,3,1,40,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,1,Human Resources,3,Married,2742,1,No,3,4,40,2,2,2
40,No,Non-Travel,Research & Development,8,1,Medical,4,Male,3,Research Director,2,Divorced,13757,2,No,3,3,40,9,8,4
28,No,Travel_Rarely,Sales,5,3,Medical,4,Male,2,Sales Executive,1,Single,8463,0,No,3,4,40,5,4,1
44,No,Non-Travel,Research & Development,5,3,Life Sciences,3,Male,1,Laboratory Technician,3,Single,3162,3,No,3,4,40,5,2,0
53,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,Research Director,2,Single,16598,4,No,3,2,40,9,8,8
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,2,Healthcare Representative,3,Married,6651,2,No,3,2,40,3,2,1
40,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,1,Research Scientist,3,Divorced,2345,2,No,3,3,40,3,1,1
44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Male,1,Research Scientist,2,Single,3420,1,No,3,3,40,5,2,1
33,No,Travel_Frequently,Sales,7,3,Medical,4,Male,2,Sales Executive,1,Married,4373,0,No,3,1,40,4,3,0
34,No,Travel_Rarely,Sales,3,3,Other,4,Male,2,Sales Executive,1,Single,4759,3,No,3,4,40,13,9,3
30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,2,Sales Executive,3,Married,5301,8,No,3,3,40,2,1,2
42,No,Travel_Frequently,Research & Development,9,2,Medical,1,Female,1,Laboratory Technician,4,Single,3673,1,No,3,3,40,12,9,5
44,No,Travel_Frequently,Sales,1,5,Marketing,1,Female,2,Sales Executive,3,Married,4768,7,No,3,3,40,1,0,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,3,Male,1,Research Scientist,3,Divorced,1274,1,No,3,2,40,1,0,0
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,2,Research Scientist,3,Married,4900,0,No,4,1,40,12,9,2
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,Healthcare Representative,2,Divorced,10466,3,No,3,2,40,8,7,0
34,No,Travel_Frequently,Research & Development,15,3,Medical,2,Male,4,Research Director,1,Divorced,17007,7,No,3,4,40,14,8,6
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,Male,1,Sales Representative,3,Married,2909,3,No,3,4,40,3,2,1
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,2,Sales Executive,2,Single,5765,5,No,3,1,40,5,3,0
34,Yes,Travel_Rarely,Sales,24,4,Medical,1,Female,2,Sales Executive,2,Single,4599,0,Yes,4,3,40,15,9,10
35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,1,Sales Representative,3,Married,2404,1,No,3,1,40,1,0,0
24,Yes,Travel_Frequently,Research & Development,9,3,Medical,2,Male,1,Laboratory Technician,1,Single,3172,2,Yes,3,3,40,0,0,0
24,No,Non-Travel,Sales,13,2,Life Sciences,4,Female,1,Sales Representative,2,Married,2033,1,No,3,3,40,1,0,0
44,No,Travel_Frequently,Research & Development,2,1,Medical,2,Male,3,Manufacturing Director,3,Single,10209,5,Yes,3,2,40,2,2,2
29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,Sales Executive,3,Divorced,8620,1,No,3,3,40,10,7,0
30,No,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Male,1,Human Resources,3,Divorced,2064,0,No,4,1,40,5,3,1
55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,2,Healthcare Representative,3,Married,4035,0,Yes,3,2,40,3,2,1
33,No,Travel_Rarely,Research & Development,4,4,Medical,1,Female,1,Laboratory Technician,2,Married,3838,8,No,3,4,40,5,4,0
47,No,Travel_Rarely,Sales,14,3,Medical,3,Female,2,Sales Executive,3,Married,4591,3,Yes,3,3,40,5,4,1
28,Yes,Travel_Frequently,Research & Development,2,2,Medical,3,Male,1,Laboratory Technician,1,Single,2561,7,No,3,3,40,0,0,0
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Research Scientist,3,Divorced,1563,1,No,3,4,40,1,0,0
28,No,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,2,Sales Executive,1,Single,4898,0,No,3,4,40,4,2,1
49,No,Travel_Rarely,Research & Development,3,2,Medical,3,Female,2,Laboratory Technician,1,Married,4789,4,No,4,1,40,3,2,1
29,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Female,1,Laboratory Technician,2,Married,3180,0,No,3,3,40,3,2,0
28,No,Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,2,Manufacturing Director,2,Married,6549,1,No,3,2,40,8,6,1
33,No,Travel_Rarely,Research & Development,8,5,Life Sciences,4,Male,2,Healthcare Representative,3,Single,6388,2,Yes,3,1,40,0,0,0
32,No,Travel_Rarely,Research & Development,10,3,Medical,3,Male,3,Manager,4,Single,11244,2,No,4,2,40,5,2,0
54,No,Travel_Frequently,Research & Development,11,4,Medical,2,Female,4,Manager,4,Divorced,16032,3,No,4,1,40,14,9,1
29,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,1,Research Scientist,1,Single,2362,6,No,3,3,40,9,7,0
44,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Male,4,Research Director,1,Married,16328,3,No,3,3,40,20,6,14
39,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,3,Manufacturing Director,2,Single,8376,4,No,3,4,40,2,0,2
46,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,4,Manager,2,Married,16606,8,No,3,4,40,13,12,5
35,No,Travel_Rarely,Research & Development,16,3,Life Sciences,4,Female,3,Healthcare Representative,2,Single,8606,1,No,3,4,40,11,8,3
23,No,Travel_Rarely,Research & Development,20,1,Life Sciences,1,Male,2,Laboratory Technician,3,Single,2272,0,No,3,2,40,4,3,1
40,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,1,Laboratory Technician,1,Single,2018,3,No,3,2,40,5,4,1
34,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,3,Sales Executive,3,Married,7083,1,Yes,3,4,40,10,9,8
31,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,4,Female,1,Research Scientist,3,Single,4084,1,No,3,1,40,7,2,7
50,No,Travel_Frequently,Research & Development,22,5,Medical,3,Male,4,Research Director,4,Single,14411,1,Yes,3,4,40,32,6,13
34,No,Travel_Rarely,Sales,7,2,Technical Degree,2,Male,1,Sales Representative,3,Married,2308,0,Yes,4,2,40,11,10,5
42,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,1,Laboratory Technician,2,Married,4841,4,No,3,2,40,1,0,0
37,No,Travel_Rarely,Research & Development,13,3,Medical,1,Male,2,Research Scientist,4,Married,4285,1,No,3,1,40,10,8,3
29,No,Travel_Rarely,Research & Development,8,1,Other,3,Female,2,Healthcare Representative,1,Married,9715,3,No,3,3,40,7,7,0
33,No,Travel_Rarely,Research & Development,25,3,Life Sciences,4,Male,2,Manufacturing Director,2,Single,4320,1,No,3,4,40,5,3,0
45,No,Travel_Rarely,Research & Development,28,3,Technical Degree,4,Male,1,Research Scientist,4,Married,2132,4,No,4,4,40,5,4,0
42,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,3,Healthcare Representative,4,Married,10124,2,Yes,3,3,40,20,8,13
40,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Sales Executive,1,Married,5473,0,No,3,4,40,8,4,7
33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,2,Laboratory Technician,3,Married,5207,1,Yes,3,2,40,15,14,5
40,No,Travel_Rarely,Human Resources,6,2,Medical,3,Male,4,Manager,4,Single,16437,1,Yes,4,4,40,21,7,7
24,No,Travel_Rarely,Research & Development,21,2,Technical Degree,3,Male,1,Laboratory Technician,1,Divorced,2296,0,No,3,2,40,1,1,0
40,No,Non-Travel,Research & Development,8,2,Life Sciences,4,Male,2,Healthcare Representative,4,Divorced,4069,3,Yes,3,3,40,2,2,2
45,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,3,Healthcare Representative,2,Divorced,7441,1,No,3,1,40,10,8,7
35,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,1,Sales Representative,3,Married,2430,0,No,4,1,40,5,3,4
34,No,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Male,2,Manufacturing Director,4,Divorced,4724,1,No,3,1,40,9,7,7
49,No,Travel_Rarely,Research & Development,25,4,Life Sciences,3,Female,1,Laboratory Technician,1,Married,3211,1,No,3,4,40,9,6,1
39,No,Travel_Rarely,Research & Development,10,5,Medical,2,Male,2,Manufacturing Director,1,Married,5377,2,No,3,4,40,7,7,7
27,No,Travel_Rarely,Research & Development,19,3,Other,4,Male,1,Laboratory Technician,1,Divorced,4066,1,No,3,1,40,7,7,0
35,No,Travel_Rarely,Research & Development,18,5,Life Sciences,2,Male,2,Research Scientist,1,Married,5208,1,No,3,4,40,16,15,1
28,No,Travel_Rarely,Research & Development,27,3,Medical,2,Female,2,Manufacturing Director,1,Divorced,4877,0,No,4,2,40,5,3,0
21,No,Travel_Rarely,Research & Development,5,1,Medical,3,Male,1,Research Scientist,4,Single,3117,1,No,3,3,40,2,2,2
18,Yes,Travel_Frequently,Sales,3,2,Medical,2,Female,1,Sales Representative,4,Single,1569,1,Yes,3,3,40,0,0,0
47,No,Travel_Rarely,Human Resources,26,4,Life Sciences,4,Female,5,Manager,3,Married,19658,3,No,3,3,40,5,2,1
39,No,Travel_Rarely,Research & Development,3,2,Medical,3,Male,2,Laboratory Technician,3,Divorced,3069,0,No,3,4,40,10,8,0
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,3,Manufacturing Director,3,Married,10435,1,No,3,4,40,18,15,14
35,No,Non-Travel,Research & Development,8,4,Life Sciences,3,Female,2,Healthcare Representative,3,Married,4148,1,No,3,4,40,14,11,2
37,No,Travel_Rarely,Research & Development,19,3,Life Sciences,3,Male,2,Manufacturing Director,3,Married,5768,3,No,3,1,40,4,3,0
27,No,Travel_Rarely,Research & Development,8,3,Medical,2,Female,1,Research Scientist,3,Married,3517,7,No,3,1,40,3,2,0
27,No,Travel_Frequently,Research & Development,2,3,Medical,4,Male,1,Research Scientist,4,Single,2580,2,No,3,3,40,4,2,1
40,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,1,Laboratory Technician,1,Single,2166,3,Yes,3,2,40,4,2,0
29,No,Travel_Rarely,Sales,10,3,Medical,3,Male,2,Sales Executive,3,Single,5869,9,No,3,3,40,5,2,1
36,No,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Female,3,Healthcare Representative,1,Married,8008,4,No,3,3,40,3,2,0
25,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,Manufacturing Director,3,Divorced,5206,1,No,3,3,40,7,7,0
39,No,Travel_Rarely,Research & Development,12,3,Medical,4,Male,2,Manufacturing Director,2,Married,5295,4,No,4,3,40,5,4,1
49,No,Travel_Rarely,Research & Development,22,4,Other,1,Female,4,Research Director,2,Married,16413,3,No,3,2,40,4,2,1
32,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,2,Sales Executive,2,Single,6735,6,No,3,2,40,0,0,0
23,No,Travel_Rarely,Research & Development,4,1,Medical,3,Female,1,Laboratory Technician,2,Single,3295,1,No,3,3,40,3,2,1
31,No,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,2,Manufacturing Director,4,Single,5238,2,No,4,4,40,5,4,1
39,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,2,Laboratory Technician,4,Married,6472,1,Yes,3,4,40,9,8,5
32,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,3,Sales Executive,3,Married,9610,3,No,3,3,40,4,3,0
40,No,Travel_Rarely,Sales,7,4,Medical,2,Male,5,Manager,2,Single,19833,1,No,3,2,40,21,8,12
45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,3,Human Resources,3,Married,9756,4,No,4,3,40,5,0,0
30,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,1,Research Scientist,1,Single,4968,0,No,3,4,40,9,7,0
24,No,Travel_Frequently,Human Resources,10,3,Medical,1,Male,1,Human Resources,4,Married,2145,0,No,3,4,40,2,2,2
30,Yes,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,1,Human Resources,4,Divorced,2180,6,No,3,3,40,4,2,1
31,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,2,Sales Executive,3,Married,8346,1,No,3,3,40,5,2,0
27,No,Travel_Rarely,Research & Development,8,3,Medical,3,Female,1,Research Scientist,4,Single,3445,1,No,3,3,40,6,2,1
53,No,Non-Travel,Research & Development,1,4,Medical,1,Female,4,Manufacturing Director,3,Married,12965,4,Yes,4,4,40,3,2,0
43,No,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,1,Human Resources,4,Single,3539,0,No,3,2,40,9,7,1
34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,2,Sales Executive,4,Single,6029,5,No,3,1,40,2,2,2
21,Yes,Travel_Rarely,Sales,7,1,Marketing,2,Male,1,Sales Representative,2,Single,2679,1,No,3,2,40,1,0,1
38,No,Travel_Rarely,Research & Development,6,2,Other,4,Female,1,Laboratory Technician,3,Married,3702,1,No,3,2,40,5,4,0
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,Female,1,Laboratory Technician,1,Married,2398,1,Yes,3,3,40,1,0,0
31,No,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,Sales Executive,4,Married,5468,1,No,3,1,40,12,7,5
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,Manager,3,Married,13116,2,No,3,4,40,2,2,2
37,No,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,Sales Executive,2,Married,4189,1,No,3,1,40,5,2,0
46,No,Travel_Rarely,Research & Development,2,4,Medical,3,Male,5,Research Director,4,Divorced,19328,7,Yes,3,3,40,2,1,2
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,Healthcare Representative,1,Married,8321,7,Yes,3,4,40,12,8,5
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,1,Research Scientist,2,Divorced,2342,1,Yes,3,3,40,5,3,2
